Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX1799369	12/14/16 16:12	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR3585814	SRP075688	PRJNA322828	322828	SRS1466794	SAMN05173245	SRA429244	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2572569	GSE81869	GSM2176849	28061332	5173245	JVS-6999	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	RnaseE	WT_28	WT_28	WT	LB			Aerobic		28C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			TIER-Seq	1	1	WT_28_1		
SRX1799370	12/14/16 16:12	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR3585815	SRP075688	PRJNA322828	322828	SRS1466791	SAMN05173246	SRA429244	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2572570	GSE81869	GSM2176850	28061332	5173246	JVS-6999	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	RnaseE	WT_28	WT_28	WT	LB			Aerobic		28C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			TIER-Seq	2	1	WT_28_2		
SRX1799371	12/14/16 16:12	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR3585816	SRP075688	PRJNA322828	322828	SRS1466792	SAMN05173247	SRA429244	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2572571	GSE81869	GSM2176851	28061332	5173247	JVS-6999	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	RnaseE	WT_44	WT_28	WT	LB			Aerobic		28C			2	44°C for 30 min to inactivate RNase E.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			TIER-Seq	1	1	WT_44_1		
SRX1799372	12/14/16 16:12	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR3585817	SRP075688	PRJNA322828	322828	SRS1466793	SAMN05173248	SRA429244	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2572572	GSE81869	GSM2176852	28061332	5173248	JVS-6999	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	RnaseE	WT_44	WT_28	WT	LB			Aerobic		28C			2	44°C for 30 min to inactivate RNase E.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			TIER-Seq	2	1	WT_44_2		
SRX1462104	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2972946	SRP066926	PRJNA304665	304665	SRS1189536	SAMN04305954	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066885			26857569	4305954	Typhimurium		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1										42C		log			Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX1462217	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2973268	SRP066926	PRJNA304665	304665	SRS1187192	SAMN04305946	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066998			26857569	4305946	Typhimurium		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX1462103	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2972892	SRP066926	PRJNA304665	304665	SRS1189535	SAMN04305948	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066884			26857569	4305948	Typhimurium		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX1462105	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2973264	SRP066926	PRJNA304665	304665	SRS1189537	SAMN04305955	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066886			26857569	4305955	Typhimurium		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX1462172	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2973269	SRP066926	PRJNA304665	304665	SRS1187191	SAMN04305504	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066953			26857569	4305504	Typhimurium		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX1462169	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2976085	SRP066926	PRJNA304665	304665	SRS1189603	SAMN04305502	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066950			26857569	4305502	Typhimurium	Wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX1462102	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2972890	SRP066926	PRJNA304665	304665	SRS1189534	SAMN04305947	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066883			26857569	4305947	Typhimurium		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX1462171	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2973267	SRP066926	PRJNA304665	304665	SRS1187182	SAMN04305503	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066952			26857569	4305503	Typhimurium		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX1036363	5/26/15 12:07	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR2149854;SRR2149882	SRP058591	PRJNA284393	284393	SRS943429	SAMN03701892	SRA268949	RNA-Seq	unspecified	TRANSCRIPTOMIC		UNIVERSITY OF SOUTH ALABAMA	0	0	1499954				3701892	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	smallRNA_Cstarvation	log_phase	log_phase												Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Mus musculus 					log_phase		
SRX1135774	8/7/15 17:04	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR2149895;SRR2149899	SRP058591	PRJNA284393	284393	SRS943433	SAMN03701893	SRA268949	RNA-Seq	unspecified	TRANSCRIPTOMIC		UNIVERSITY OF SOUTH ALABAMA	0	0	1656911				3701893	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	smallRNA_Cstarvation	5h	log_phase												Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Mus musculus 					5h		
SRX1135789	5/26/15 12:07	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR2149890;SRR2149893	SRP058591	PRJNA284393	284393	SRS943431	SAMN03701894	SRA268949	RNA-Seq	unspecified	TRANSCRIPTOMIC		UNIVERSITY OF SOUTH ALABAMA	0	0	1656926				3701894	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	smallRNA_Cstarvation	24h	log_phase												Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Mus musculus 					24h		
SRX1470891	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981437	SRP057246	PRJNA281341	281341	SRS1198138	SAMN04327092	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079765	GSE67949	GSM1967905	26789254	4327092	SL1344	pinT_trans_complementation	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	pinT+_0h	WT_0h	pinT+	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	1	1	pinT+_0h_1		
SRX1470892	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981438	SRP057246	PRJNA281341	281341	SRS1198137	SAMN04327093	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079766	GSE67949	GSM1967906	26789254	4327093	SL1344	pinT_trans_complementation	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	pinT+_0h	WT_0h	pinT+	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	2	1	pinT+_0h_2		
SRX1470893	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981439	SRP057246	PRJNA281341	281341	SRS1198136	SAMN04327094	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079767	GSE67949	GSM1967907	26789254	4327094	SL1344	pinT_trans_complementation	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	pinT+_0h	WT_0h	pinT+	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	3	1	pinT+_0h_3		
SRX1470894	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981440	SRP057246	PRJNA281341	281341	SRS1198135	SAMN04327095	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079768	GSE67949	GSM1967908	26789254	4327095	SL1344	pinT_trans_complementation	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	pinT+_1h	WT_0h	pinT+	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	1	1	pinT+_1h_1		
SRX1470895	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981441	SRP057246	PRJNA281341	281341	SRS1198134	SAMN04327096	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079769	GSE67949	GSM1967909	26789254	4327096	SL1344	pinT_trans_complementation	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	pinT+_1h	WT_0h	pinT+	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	2	1	pinT+_1h_2		
SRX1470896	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981442	SRP057246	PRJNA281341	281341	SRS1198133	SAMN04327097	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079770	GSE67949	GSM1967910	26789254	4327097	SL1344	pinT_trans_complementation	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	pinT+_1h	WT_0h	pinT+	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	3	1	pinT+_1h_3		
SRX1470897	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981443	SRP057246	PRJNA281341	281341	SRS1198132	SAMN04327098	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079771	GSE67949	GSM1967911	26789254	4327098	SL1344	del_pinT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	del_pinT_0h	WT_0h	del_pinT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	1	1	del_pinT_0h_1		
SRX1470898	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981444	SRP057246	PRJNA281341	281341	SRS1198131	SAMN04327099	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079772	GSE67949	GSM1967912	26789254	4327099	SL1344	del_pinT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	del_pinT_0h	WT_0h	del_pinT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	2	1	del_pinT_0h_2		
SRX1470899	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981445	SRP057246	PRJNA281341	281341	SRS1198129	SAMN04327100	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079773	GSE67949	GSM1967913	26789254	4327100	SL1344	del_pinT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	del_pinT_0h	WT_0h	del_pinT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	3	1	del_pinT_0h_3		
SRX1470900	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981446	SRP057246	PRJNA281341	281341	SRS1198130	SAMN04327101	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079774	GSE67949	GSM1967914	26789254	4327101	SL1344	del_pinT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	del_pinT_1h	WT_0h	del_pinT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	1	1	del_pinT_1h_1		
SRX1470901	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981447	SRP057246	PRJNA281341	281341	SRS1198128	SAMN04327102	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079775	GSE67949	GSM1967915	26789254	4327102	SL1344	del_pinT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	del_pinT_1h	WT_0h	del_pinT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	2	1	del_pinT_1h_2		
SRX1470902	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981448	SRP057246	PRJNA281341	281341	SRS1198127	SAMN04327103	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079776	GSE67949	GSM1967916	26789254	4327103	SL1344	del_pinT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	del_pinT_1h	WT_0h	del_pinT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	pinT	dual RNAseq	3	1	del_pinT_1h_3		
SRX1470903	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981449	SRP057246	PRJNA281341	281341	SRS1198126	SAMN04327134	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079777	GSE67949	GSM1967917	26789254	4327134	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	WT_0h	WT_0h	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	dual RNAseq	1	1	WT_0h_1		
SRX1470904	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981450	SRP057246	PRJNA281341	281341	SRS1198125	SAMN04327135	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079778	GSE67949	GSM1967918	26789254	4327135	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	WT_0h	WT_0h	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	dual RNAseq	2	1	WT_0h_2		
SRX1470905	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981451	SRP057246	PRJNA281341	281341	SRS1198124	SAMN04327136	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079779	GSE67949	GSM1967919	26789254	4327136	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	WT_0h	WT_0h	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	dual RNAseq	3	1	WT_0h_3		
SRX1470906	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981452	SRP057246	PRJNA281341	281341	SRS1198123	SAMN04327137	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079780	GSE67949	GSM1967920	26789254	4327137	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	WT_1h	WT_0h	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	dual RNAseq	1	1	WT_1h_1		
SRX1470907	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981453	SRP057246	PRJNA281341	281341	SRS1198121	SAMN04327138	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079781	GSE67949	GSM1967921	26789254	4327138	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	WT_1h	WT_0h	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	dual RNAseq	2	1	WT_1h_2		
SRX1470908	12/11/15 16:39	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR2981454	SRP057246	PRJNA281341	281341	SRS1198122	SAMN04327139	SRA259591	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2079782	GSE67949	GSM1967922	26789254	4327139	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	PinT	WT_1h	WT_0h	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	dual RNAseq	3	1	WT_1h_3		
SRX863762	9/7/15 16:40	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR1784824	SRP053056	PRJNA274280	274280	SRS834695	SAMN03325291	SRA236085	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1236802	GSE65531	GSM1599822	26343579	3325291	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX751154	8/29/16 18:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1640296	SRP049525	PRJNA266347	266347	SRS736903	SAMN03161921	SRA198294	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1086849	GSE62986	GSM1537624	27671629	3161921	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	Gradient	Fraction_1	Fraction_1	WT	LB			Aerobic		37C		transition	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			Grad-Seq	1	1	Fraction_1		
SRX751155	8/29/16 18:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1640297	SRP049525	PRJNA266347	266347	SRS736904	SAMN03161922	SRA198294	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1086850	GSE62986	GSM1537625	27671629	3161922	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	Gradient	Fraction_2	Fraction_1	WT	LB			Aerobic		37C		transition	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			Grad-Seq	1	1	Fraction_2		
SRX751156	8/29/16 18:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1640298	SRP049525	PRJNA266347	266347	SRS736905	SAMN03161917	SRA198294	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1086851	GSE62986	GSM1537626	27671629	3161917	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	Gradient	Fraction_3	Fraction_1	WT	LB			Aerobic		37C		transition	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			Grad-Seq	1	1	Fraction_3		
SRX751157	8/29/16 18:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1640299	SRP049525	PRJNA266347	266347	SRS736906	SAMN03161920	SRA198294	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1086852	GSE62986	GSM1537627	27671629	3161920	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	Gradient	Fraction_4	Fraction_1	WT	LB			Aerobic		37C		transition	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			Grad-Seq	1	1	Fraction_4		
SRX751158	8/29/16 18:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1640300	SRP049525	PRJNA266347	266347	SRS736907	SAMN03161919	SRA198294	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1086853	GSE62986	GSM1537628	27671629	3161919	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	Gradient	Fraction_5	Fraction_1	WT	LB			Aerobic		37C		transition	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			Grad-Seq	1	1	Fraction_5		
SRX751159	8/29/16 18:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1640301	SRP049525	PRJNA266347	266347	SRS736908	SAMN03161924	SRA198294	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1086854	GSE62986	GSM1537629	27671629	3161924	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	Gradient	Fraction_6	Fraction_1	WT	LB			Aerobic		37C		transition	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			Grad-Seq	1	1	Fraction_6		
SRX751160	8/29/16 18:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1640302	SRP049525	PRJNA266347	266347	SRS736909	SAMN03161918	SRA198294	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1086855	GSE62986	GSM1537630	27671629	3161918	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	Gradient	Fraction_7	Fraction_1	WT	LB			Aerobic		37C		transition	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			Grad-Seq	1	1	Fraction_7		
SRX751161	8/29/16 18:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1640303	SRP049525	PRJNA266347	266347	SRS736910	SAMN03161916	SRA198294	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1086856	GSE62986	GSM1537631	27671629	3161916	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	Gradient	Fraction_8	Fraction_1	WT	LB			Aerobic		37C		transition	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344			Grad-Seq	1	1	Fraction_8		
