Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX5960839	6/3/19 16:54	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR9188681	SRP097435	PRJNA357075	357075	SRS4870052	SAMN11940145	SRA893637	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSIDAD ANDRES BELLO	0	0	7996345			31866961	11940145	14028s	wild type	NC_016856.1;NC_016855.1	acrA_ROS	WT	WT	WT	LB			Aerobic		37C		mid-log	0.4	exposed to 1 mM of NaOCl for 20 min before the extraction.	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Mus musculus	WT		1	1	WT_2		
SRX5960838	6/3/19 16:54	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR9188682	SRP097435	PRJNA357075	357075	SRS4870051	SAMN11940147	SRA893637	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSIDAD ANDRES BELLO	0	0	7996344			31866961	11940147	14028s	arcB mutant	NC_016856.1;NC_016855.1	acrA_ROS	acrB	WT	acrB	LB			Aerobic		37C		mid-log	0.4	exposed to 1 mM of NaOCl for 20 min before the extraction.	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Mus musculus	acrB		1	1	acrB		
SRX2508574	1/25/17 15:04	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5192881	SRP097435	PRJNA357075	357075	SRS1932620	SAMN06145417	SRA529277	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSIDAD ANDRES BELLO	0	0	3634508			31866961	6145417	14028s SlyA Mutant	SlyA mutant	NC_016856.1;NC_016855.1	acrA_ROS	slyA	WT	slyA	LB			Aerobic		37C		mid-log	0.4	exposed to 1 mM of NaOCl for 20 min before the extraction.	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Mus musculus	slyA		1	1	slyA		
SRX2949967	2/16/18 16:58	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	NextSeq 500	SRR5749728	SRP110259	PRJNA391690	391690	SRS2308434	SAMN07271141	SRA580482	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4210554	GSE100414	GSM2680536	28874555	7271141	14028S	wild type	NC_016856.1;NC_016855.1	mgtCBR	empty_pBAD18	empty_pBAD18	wild type	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol,10 mM Mg2+	37C		log		Treatment: 15 min in N-minimal containing 0.5 mM Mg2+ and 10 mM l-arabinose. 	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_1		
SRX2949968	2/16/18 16:58	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	NextSeq 500	SRR5749729	SRP110259	PRJNA391690	391690	SRS2308436	SAMN07271144	SRA580482	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4210555	GSE100414	GSM2680537	28874555	7271144	14028S	wild type	NC_016856.1;NC_016855.1	mgtCBR	empty_pBAD18	empty_pBAD18	wild type	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol,10 mM Mg2+	37C		log		Treatment: 15 min in N-minimal containing 0.5 mM Mg2+ and 10 mM l-arabinose. 	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	WT_2		
SRX2949969	2/16/18 16:58	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	NextSeq 500	SRR5749730	SRP110259	PRJNA391690	391690	SRS2308435	SAMN07271143	SRA580482	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4210556	GSE100414	GSM2680538	28874555	7271143	14028S	mgtC mutant	NC_016856.1;NC_016855.1	mgtCBR	mgtC_pBAD113	empty_pBAD18	mgtC mutant	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol,10 mM Mg2+	37C		log		Treatment: 15 min in N-minimal containing 0.5 mM Mg2+ and 10 mM l-arabinose. 	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				1	1	mgtC_mut_1		
SRX2949970	2/16/18 16:58	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	NextSeq 500	SRR5749731	SRP110259	PRJNA391690	391690	SRS2308437	SAMN07271142	SRA580482	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4210557	GSE100414	GSM2680539	28874555	7271142	14028S	mgtC mutant	NC_016856.1;NC_016855.1	mgtCBR	mgtC_pBAD113	empty_pBAD18	mgtC mutant	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol,10 mM Mg2+	37C		log		Treatment: 15 min in N-minimal containing 0.5 mM Mg2+ and 10 mM l-arabinose. 	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				2	1	mgtC_mut_2		
SRX3139264	7/14/19 10:54	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	NextSeq 500	SRR5983260	SRP116291	PRJNA400368	400368	SRS2472143	SAMN07566986	SRA603230	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4435038	GSE103153	GSM2756208	31346161	7566986	14028S	wild type	NC_016856.1;NC_016855.1	mgtC	empty_pUH21	empty_pUH21	wild type	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol,10 mM Mg2+	37C	7.7	log		N-minimal medium containing 0.5 mM Mg2+ and 0.25 mM IPTG to induce mgtC expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_1		
SRX3139265	7/14/19 10:54	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	NextSeq 500	SRR5983261	SRP116291	PRJNA400368	400368	SRS2472352	SAMN07566985	SRA603230	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4435039	GSE103153	GSM2756209	31346161	7566985	14028S	wild type	NC_016856.1;NC_016855.1	mgtC	empty_pUH21	empty_pUH21	wild type	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol,10 mM Mg2+	37C	7.7	log		N-minimal medium containing 0.5 mM Mg2+ and 0.25 mM IPTG to induce mgtC expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	WT_2		
SRX3139266	7/14/19 10:54	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	NextSeq 500	SRR5983262	SRP116291	PRJNA400368	400368	SRS2472351	SAMN07566984	SRA603230	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4435040	GSE103153	GSM2756210	31346161	7566984	14028S	mgtC overexpression	NC_016856.1;NC_016855.1	mgtC	pUH_mgtC	empty_pUH21	mgtC_overexpression	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol,10 mM Mg2+	37C	7.7	log		N-minimal medium containing 0.5 mM Mg2+ and 0.25 mM IPTG to induce mgtC expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				1	1	mgtC_over_1		
SRX3139267	7/14/19 10:54	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	NextSeq 500	SRR5983263	SRP116291	PRJNA400368	400368	SRS2472144	SAMN07566983	SRA603230	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4435041	GSE103153	GSM2756211	31346161	7566983	14028S	mgtC overexpression	NC_016856.1;NC_016855.1	mgtC	pUH_mgtC	empty_pUH21	mgtC_overexpression	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol,10 mM Mg2+	37C	7.7	log		N-minimal medium containing 0.5 mM Mg2+ and 0.25 mM IPTG to induce mgtC expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				2	1	mgtC_over_2		
SRX3456060	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6359998	SRP126360	PRJNA421560	421560	SRS2744757	SAMN08146621	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814927	GSE107835	GSM2881307	30682134	8146621	14028s	wild type	NC_016856.1;NC_016855.1	csrA	0min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	0min_LB_WT_1		
SRX3456061	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6359999	SRP126360	PRJNA421560	421560	SRS2744758	SAMN08146620	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814928	GSE107835	GSM2881308	30682134	8146620	14028s	wild type	NC_016856.1;NC_016855.1	csrA	2.5min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	2.5min_LB_WT_1		
SRX3456062	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360000	SRP126360	PRJNA421560	421560	SRS2744760	SAMN08146619	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814929	GSE107835	GSM2881309	30682134	8146619	14028s	wild type	NC_016856.1;NC_016855.1	csrA	5min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	5min_LB_WT_1		
SRX3456063	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360001	SRP126360	PRJNA421560	421560	SRS2744762	SAMN08146618	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814930	GSE107835	GSM2881310	30682134	8146618	14028s	wild type	NC_016856.1;NC_016855.1	csrA	10min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	10min_LB_WT_1		
SRX3456064	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360002	SRP126360	PRJNA421560	421560	SRS2744759	SAMN08146617	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814931	GSE107835	GSM2881311	30682134	8146617	14028s	wild type	NC_016856.1;NC_016855.1	csrA	15min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	15min_LB_WT_1		
SRX3456065	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360003	SRP126360	PRJNA421560	421560	SRS2744761	SAMN08146616	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814932	GSE107835	GSM2881312	30682134	8146616	14028s	wild type	NC_016856.1;NC_016855.1	csrA	0min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	0min_LB_WT_2		
SRX3456066	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360004	SRP126360	PRJNA421560	421560	SRS2744763	SAMN08146615	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814933	GSE107835	GSM2881313	30682134	8146615	14028s	wild type	NC_016856.1;NC_016855.1	csrA	2.5min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	2.5min_LB_WT_2		
SRX3456067	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360005	SRP126360	PRJNA421560	421560	SRS2744764	SAMN08146614	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814934	GSE107835	GSM2881314	30682134	8146614	14028s	wild type	NC_016856.1;NC_016855.1	csrA	5min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	5min_LB_WT_2		
SRX3456068	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360006	SRP126360	PRJNA421560	421560	SRS2744765	SAMN08146613	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814935	GSE107835	GSM2881315	30682134	8146613	14028s	wild type	NC_016856.1;NC_016855.1	csrA	10min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	10min_LB_WT_2		
SRX3456069	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360007	SRP126360	PRJNA421560	421560	SRS2744766	SAMN08146612	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814936	GSE107835	GSM2881316	30682134	8146612	14028s	wild type	NC_016856.1;NC_016855.1	csrA	15min_LB_WT	0min_LB_WT	WT	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	15min_LB_WT_2		
SRX3456070	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360008	SRP126360	PRJNA421560	421560	SRS2744767	SAMN08146611	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814937	GSE107835	GSM2881317	30682134	8146611	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	0min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	0min_LB_csrA_1		
SRX3456071	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360009	SRP126360	PRJNA421560	421560	SRS2744768	SAMN08146627	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814938	GSE107835	GSM2881318	30682134	8146627	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	2.5min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	2.5min_LB_csrA_1		
SRX3456072	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360010	SRP126360	PRJNA421560	421560	SRS2744769	SAMN08146626	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814939	GSE107835	GSM2881319	30682134	8146626	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	5min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	5min_LB_csrA_1		
SRX3456073	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360011	SRP126360	PRJNA421560	421560	SRS2744770	SAMN08146649	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814940	GSE107835	GSM2881320	30682134	8146649	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	10min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	10min_LB_csrA_1		
SRX3456074	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360012	SRP126360	PRJNA421560	421560	SRS2744771	SAMN08146648	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814941	GSE107835	GSM2881321	30682134	8146648	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	15min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	15min_LB_csrA_1		
SRX3456075	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360013	SRP126360	PRJNA421560	421560	SRS2744772	SAMN08146625	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814942	GSE107835	GSM2881322	30682134	8146625	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	0min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	0min_LB_csrA_2		
SRX3456076	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360014	SRP126360	PRJNA421560	421560	SRS2744773	SAMN08146624	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814943	GSE107835	GSM2881323	30682134	8146624	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	2.5min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	2.5min_LB_csrA_2		
SRX3456077	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360015	SRP126360	PRJNA421560	421560	SRS2744774	SAMN08146623	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814944	GSE107835	GSM2881324	30682134	8146623	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	5min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	5min_LB_csrA_2		
SRX3456078	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360016	SRP126360	PRJNA421560	421560	SRS2744775	SAMN08146622	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814945	GSE107835	GSM2881325	30682134	8146622	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	10min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	10min_LB_csrA_2		
SRX3456079	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360017	SRP126360	PRJNA421560	421560	SRS2744777	SAMN08146647	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814946	GSE107835	GSM2881326	30682134	8146647	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	15min_LB_csrA	0min_LB_WT	csrA mutant	LB			Aerobic		37C		mid-log	0.5		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	15min_LB_csrA_2		
SRX3456080	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360018	SRP126360	PRJNA421560	421560	SRS2744776	SAMN08146646	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814947	GSE107835	GSM2881327	30682134	8146646	14028s	wild type	NC_016856.1;NC_016855.1	csrA	0min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	0min_mLPM_WT_1		
SRX3456082	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360020	SRP126360	PRJNA421560	421560	SRS2744779	SAMN08146644	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814949	GSE107835	GSM2881329	30682134	8146644	14028s	wild type	NC_016856.1;NC_016855.1	csrA	5min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	5min_mLPM_WT_1		
SRX3456083	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360021	SRP126360	PRJNA421560	421560	SRS2744780	SAMN08146643	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814950	GSE107835	GSM2881330	30682134	8146643	14028s	wild type	NC_016856.1;NC_016855.1	csrA	10min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	10min_mLPM_WT_1		
SRX3456084	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360022	SRP126360	PRJNA421560	421560	SRS2744781	SAMN08146642	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814951	GSE107835	GSM2881331	30682134	8146642	14028s	wild type	NC_016856.1;NC_016855.1	csrA	15min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	15min_mLPM_WT_1		
SRX3456085	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360023	SRP126360	PRJNA421560	421560	SRS2744782	SAMN08146641	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814952	GSE107835	GSM2881332	30682134	8146641	14028s	wild type	NC_016856.1;NC_016855.1	csrA	0min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	0min_mLPM_WT_2		
SRX3456086	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360024	SRP126360	PRJNA421560	421560	SRS2744783	SAMN08146640	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814953	GSE107835	GSM2881333	30682134	8146640	14028s	wild type	NC_016856.1;NC_016855.1	csrA	2.5min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	2.5min_mLPM_WT_1		
SRX3456087	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360025	SRP126360	PRJNA421560	421560	SRS2744784	SAMN08146639	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814954	GSE107835	GSM2881334	30682134	8146639	14028s	wild type	NC_016856.1;NC_016855.1	csrA	5min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	5min_mLPM_WT_2		
